0 1.0535554508678615 nan 0.8213745102984831 0.8168606227845885 0.8173120097490028 0.0 0.7994856871664524 0.348924275720492 0.9411987303756177 0.8048122846521437 0.8184509295970201 0.0
1 0.6843358594924212 0.4079502986278385 0.913244629278779 0.8510755798779428 0.8572924793697894 0.0 0.6164435050450265 0.3906227995175868 0.9346801764331758 0.8379326709546149 0.8476074202917516 0.0
2 0.5853973911143839 0.43383315671235323 0.9142456036061049 0.8657267251983285 0.8705786135978997 0.0 0.5531998188234866 0.4383590999059379 0.9210815425030887 0.8688218854367733 0.8740478516556323 0.0
3 0.5392065953928977 0.447823524242267 0.9174438458867371 0.8733859616331756 0.8777917507104576 0.0 0.5208842065185308 0.4667821181938052 0.911889644805342 0.8842190210707486 0.8869860838167369 0.0
4 0.5141073490958661 0.45560517511330545 0.9194580102339387 0.8770073796622455 0.881252440623939 0.0 0.5012059404980391 0.44172753510065377 0.9291503923013806 0.869485133793205 0.8754516611807048 0.0
5 0.5013519008643925 0.4578083858359605 0.9202026375569403 0.8779758061282337 0.882198485545814 0.0 0.49208123167045414 0.4607910478953272 0.9204833982512355 0.8802910698577762 0.8843103013932705 0.0
6 0.49229633319191635 0.4586210760753602 0.9211181625723839 0.8781670443713665 0.8824621592648327 0.0 0.4859504518099129 0.44558018585667014 0.9291015607304871 0.8715128572657704 0.8772717285901308 0.0
7 0.4856787812896073 0.46077500912360847 0.9214111310429871 0.87949897069484 0.8836901853792369 0.0 0.4843323356471956 0.47217206796631217 0.9155761734582484 0.886253525968641 0.8891857909038663 0.0
8 0.4815192292444408 0.4645650868769735 0.9205566411837935 0.8813964859582484 0.8853125013411045 0.0 0.47990237665362656 0.43489559972658753 0.9371582022868097 0.8646470815874636 0.8718981933780015 0.0
9 0.4797358512878418 0.46366995852440596 0.9205200197175145 0.8805962442420423 0.8845886238850653 0.0 0.4746824309695512 0.452637804672122 0.9278930677101016 0.8752780491486192 0.8805395485833287 0.0
10 0.4778719455935061 0.4631106900051236 0.9215332013554871 0.8798787458799779 0.8840441908687353 0.0 0.47156311362050474 0.4487723021302372 0.9310302720405161 0.8729031053371727 0.8787158229388297 0.0
11 0.4756132399197668 0.46392345428466797 0.9218017561361194 0.880263942759484 0.8844177243299782 0.0 0.4688232718035579 0.45353324129246175 0.929443359375 0.8755357530899346 0.880926514044404 0.0
